,0
320,-0.6830953859131269
321,-1.084725571380896
322,0.031015245731015585
323,-0.6844425369779836
324,-0.9082918442885771
325,-0.8733449479184838
326,-0.25642039838624664
327,0.11233760828729876
328,-0.7472837652750222
329,-1.2575367281918286
330,-0.7430816447797439
331,-0.44614042292750483
332,-0.13023635685182358
333,-0.513751961418804
334,0.1431423244761519
335,-0.9125209581918967
336,-0.3739493414797768
337,-0.4570556706425617
338,-0.36574838262561327
339,-0.5460782048126027
340,-0.6655688575347691
341,-0.7085244462489355
342,-1.2382317206983526
343,-0.8214865289707437
344,-1.4307843117154515
345,-1.4764336277494663
346,-1.5411929625669727
347,0.5071254351410825
348,-0.7041260433303781
349,0.0277762015186045
350,-0.3050587373024705
351,-1.1669647866823467
352,-1.0432719007367013
353,-1.0124067996437704
354,-1.0630670930688033
355,-1.6469083063831071
356,-1.5646976312448149
357,-0.2224705976811975
358,-1.3610477748472707
359,-0.9688356095342512
360,-1.7051254240549378
361,-1.6288260928830345
362,-0.10366739194290507
363,-0.8251435317815229
364,-0.6652689978925534
365,-0.5894440256471601
366,-0.43130124558165694
367,-1.0187590529313877
368,-0.6967666176310192
369,-0.2968819452305863
370,-1.4012734628235242
371,-1.1697038120810492
372,-0.7210595358872922
373,-0.8913049388556247
374,-0.758250810866322
375,-0.6766259813248234
376,-0.9927826039321885
377,-1.0170150447384987
378,-1.2756641382081868
379,-1.3704444028800473
380,0.05165846439635534
381,-0.8936573525522229
382,-1.0109301656942355
383,-0.8285472270569998
384,-0.6836513126138293
385,-1.259388912228513
386,-1.7604984197972071
387,-1.3650920320443165
388,-0.9445952396984677
389,-1.0836257827034932
390,-1.0908250007681244
391,-0.8051047851019696
392,-1.0046037976070337
393,-1.2032325972879783
394,-1.4208238642370028
395,-1.2323041977345623
396,-0.7813041525660875
397,0.43942265021467536
398,-0.9560133909427512
399,-0.923616153332199
400,-0.7124511759637683
401,-0.6278295130523648
402,-0.7651754715595758
403,-0.6360706058506724
404,-0.673624008347779
405,-0.8474199623041744
406,-0.8284910272601216
407,-0.7855713888021388
408,-1.4496309984248041
409,-0.7092715342783976
410,-0.720906977155608
411,-1.093301062895207
412,-1.6076001185646538
413,-0.9708870966619048
414,-0.8400685076191862
415,-0.710895287528569
416,-0.9124289368083702
417,-0.4276256002599476
418,-0.49975596497403246
419,-0.5963804189787592
420,-1.0756844355958892
421,-1.723937932364032
422,-1.3098154044111985
423,-1.6468659522856268
424,-0.7682435987332501
425,-1.2905110433349567
426,-0.41837557902981864
427,-0.6800349110580088
428,-0.5431259809067004
429,-0.5707624547252599
430,-0.6340628501090934
431,-0.8941042361395445
432,-0.7560959167182667
433,-0.5275782564098144
434,-0.7233835612963762
435,1.887751278836192
436,-0.5267555173594252
437,-0.4763552855777926
438,-0.49487274744599374
439,-0.5848449934414613
440,-0.6037045370551157
441,-0.6434757069831888
442,-0.9715036837437908
443,-0.7557449865548079
444,-1.1100619314609752
445,-0.4298200459853597
446,-0.5613964008384521
447,-0.8355168073891656
448,-1.0571781882828413
449,-1.2924752927554666
450,-1.598140741691574
451,-0.5963979115216583
452,-1.4086856466683728
453,-0.6878489938189003
454,0.3801333645256851
455,-1.3983939091962172
456,-1.1855151578783076
457,-1.2960471326656977
458,-0.3955822442364697
459,-1.3157794262241924
460,-0.786441988681114
461,-0.8476436695238614
462,-0.6239908269275
463,0.010567636475481474
464,-0.10900172498597223
465,-0.062217018495305636
466,-1.1782468295676305
467,-1.1771408039386004
468,-1.7931334965103474
469,-1.4835816812530849
470,-0.5314070735334184
471,-1.2418150527604044
472,-1.0134913568447768
473,-0.34923186826050834
474,-0.1989135288952693
475,-0.09327232906379238
476,-0.09058942901615218
477,-0.6107044202686255
478,0.2115533235627683
479,-0.2127952697734372
480,-1.268667845687407
481,-0.9905652059148254
482,-1.4043368430093146
483,-1.3479487246538449
484,-1.1235419086983047
485,-1.585335986059335
486,-1.3274399552684366
487,-0.7858844632273007
488,-1.7611517587705237
489,-0.5050226825010937
490,-1.268933297213177
491,-1.5622985607905138
492,-0.9835748444699061
493,-1.230709311580137
494,-1.355881138300436
495,-1.11102693873652
496,-1.5697028284935213
497,-1.2568855174399483
498,-1.0727804015909463
499,-0.469955696803731
500,-0.7238105483821031
501,-0.28436950829197644
502,-1.4046215030771552
503,-1.4011965210886255
504,-0.9333644291951743
505,-0.7779659019712124
506,-1.1241748153284894
507,-0.8265629649443289
508,-1.480650249634826
509,-0.9712746693836461
510,-1.3084677605393158
511,-0.903322575048623
512,-1.7922758989569243
513,-0.8709520206792198
514,-1.0671711013406369
515,-0.8858669520968989
516,-0.5455324860011188
517,-0.805737915308949
518,-0.655519015731195
519,-0.9089554952508342
520,-1.2972574037667817
521,-1.2754464660275855
522,-0.7682397193488548
523,-1.1143662988873835
524,-1.581772849778326
525,-1.6054626268921455
526,-0.8739090815810169
527,-0.7892044277962128
528,-0.907012482845585
529,-0.9166102171624777
530,-1.3721748289984688
531,-1.3724226467458818
532,-1.3104131130333723
533,-1.378077123653815
534,-1.49929885577646
535,-1.3745829830913616
536,-1.20116345491837
537,-0.6720997252914332
538,-1.1373921462009242
539,-1.4508947645014645
540,-1.4882752208260732
541,-0.7018692349618586
542,-0.5318286610927048
543,-1.45708053750809
544,-1.4413616905417355
545,-1.5563384817597228
546,-1.3392603312536673
547,-1.3022681883737093
548,-1.5327302165459358
549,-0.9061032358325959
550,-0.9696337239834937
551,-0.8945696335235064
552,-1.3397506267536108
553,-0.22178056974484006
554,-1.6430826333035826
555,-1.8450455156510657
556,-0.9080417923784045
557,-0.8545213759275316
558,-1.3127407558157376
559,-0.4928897559433089
560,-1.5478845070825
561,-1.660200755209785
562,-1.5417216467019867
563,-0.6203757803186358
564,-1.3117831664208002
565,-1.8072251957025032
566,-1.2293459773454076
567,-1.3100792764973224
568,-0.41838666275857583
569,-0.8112272518930614
570,-1.7918288118270747
571,-0.18758496773551983
572,-0.6730994907619806
573,-0.5732669610315934
574,-1.546679768013152
575,-0.4106788605803765
576,-0.09613636740194455
577,0.4939136992450386
578,-0.5003673394462061
579,-1.272334857005603
580,-0.7808492416413215
581,-0.5955718870161293
582,-0.8808987614201936
583,-0.4879438955534297
584,-1.2062302041968254
585,-0.70464175847374
586,-1.3796312995908526
587,-0.24430491402800078
588,-1.352867747283988
589,-1.7747205037448424
590,-1.5091853303794147
591,-0.44914409733340915
592,-0.941198896464134
593,-1.2957106153143734
594,-0.4530878218798055
595,-1.9115493476091021
596,-1.54931820862625
597,-1.6847541986916739
598,-1.685151727445528
599,-1.2769275075029276
600,-1.7804509843833332
601,-1.5288981314005905
602,-1.5482550451703976
603,-1.57853026958125
604,-1.3357127938926274
605,-1.6504426226973423
606,-1.7883072624588627
607,-1.50401771230125
608,-1.5492809751396721
609,-1.309857813927848
610,-0.9761347734717111
611,-1.1634564336638398
612,-1.4102121465909458
613,-1.8806606942465123
614,-1.49191793407
615,-1.56265020684625
616,-1.338682768717604
617,-0.4129801046399306
618,-1.1678170695394463
619,-1.407175816371189
620,-1.50002334846375
621,-1.3268232062942942
622,-1.4655280826508026
623,-0.5889706204911747
624,-0.4166305143555217
625,-0.505689545136939
626,-0.2151759042137914
627,-0.5028698212264543
628,-0.8598206105875584
629,-0.3865719094968339
630,-1.1028042744332034
631,-0.1039548819096977
632,-0.9547846953058481
633,-0.6435424587661689
634,-1.4673949012176146
635,-1.1230700733236352
636,-0.8855972379513486
637,-1.4248528631596786
638,-0.6811877962855588
639,-0.7674040563426717
640,-0.7523744935804415
641,-0.7204325922017107
642,-1.4950791547459563
643,-0.4342342482906558
644,-0.8701501968174609
645,-0.9844734470415671
646,-0.9239900358480253
647,-1.3067055224288127
648,-0.048801757142127866
649,0.049013548343697644
650,-0.6090525930775791
651,-0.5420099188639331
652,-0.6065785626816188
653,0.17806797587325465
654,-0.47320474286835856
655,-0.5728091387877677
656,0.08792026014647476
657,-0.44501527190849083
658,-1.1693676998048281
659,-0.13240963020562288
660,0.13894010809463925
661,-0.9825234041193973
662,0.3638301829375319
663,-0.5941719161809553
664,-1.2898649255028558
665,-1.2171690660096897
666,-0.6040314734071867
667,-1.0142242740570797
668,-0.9770981463165295
669,-0.9386622464194208
670,-0.9063452723731702
671,0.4423273297890258
672,0.3864757120850462
673,-0.047500770225263445
674,0.2054661725529183
675,-1.2800753806905965
676,-0.6348541997240771
677,-0.45160408100585364
678,-0.21021979308146713
679,-0.3524576029600231
680,-0.6063841336817268
681,-1.1097886368473202
682,-1.4762094803352825
683,-1.335852000343152
684,-1.6161654546275246
685,-1.222233835936715
686,-1.2887781800509401
687,-0.71363167419042
688,1.018361055656977
689,0.5814590678552096
690,-1.3466489517034466
691,-0.37412534553095783
692,-0.241678794221101
693,-0.5234921259576067
694,-0.8894105300386902
695,-0.2832382255912601
696,-1.2662126737093646
697,1.2756730176868327
698,-1.2427483399889487
699,-0.39313449931709243
700,-0.8600304993088347
701,-0.8436825193889352
702,-0.09872764352162808
703,-0.03868257358754742
704,-0.21666522290978632
705,-0.4950536898515807
706,-0.44073442407061414
707,-0.5771467995901869
708,0.0325623623095647
709,-1.389319269407046
710,-0.5996907583297801
711,-1.1891005895209485
712,-0.333280779976506
713,-0.218431527264535
714,-0.19252136240657428
715,-0.49639034485435113
716,-0.7952300421682197
717,0.7966063654977187
718,-1.5823506173120716
719,-1.7738340522611067
720,-0.8644264183431865
721,-1.2961858383652163
722,-1.4209653644960814
723,-1.4698316718616897
724,-1.5114045142236934
725,-0.4705915778867716
726,-0.9007239027140452
727,-0.921187491203079
728,-0.522655362958137
729,-1.4837810180489843
730,-1.4886308564812591
731,-1.604432849558397
732,-0.6459609735199939
733,-0.9346582230504505
734,-0.9601920614202296
735,-1.1333674153919286
736,-0.9301041027187485
737,0.007472863967956165
738,-0.43817757057149076
739,-0.07095152224517653
740,-0.46076840706626104
741,-1.2282370205322688
742,0.6663785148388163
743,0.015149625938522517
744,-0.07549712359976704
745,1.7158345256852194
746,-0.48317047042072564
747,-1.5196948884938157
748,0.8354788158264035
749,0.25861739599661004
750,-0.7563476353959798
751,-0.6957016403582447
752,-0.8541915565851438
753,-1.0005272845975224
754,0.3629564480673798
755,-0.549946357446351
756,-0.7365314245395715
757,-1.1940363455784107
758,-1.0947361971178784
759,-1.221374674556152
760,-0.9911219315222214
761,-0.8647054061989038
762,-1.1958462416739157
763,-1.1467761241935506
764,-1.270736239775186
765,-1.0011234925688794
766,-0.6618045054904308
767,-0.5332079553997392
768,-1.4874011086169763
769,-0.6842022300549787
770,-0.7594078988859532
771,-0.47616910411364055
772,-0.2821274350635625
773,-0.4141738483767333
774,-0.9548842214199061
775,-1.072263794196984
776,-1.0468861302754167
777,-1.0155273320134108
778,-1.2246840944848347
779,-1.017891499655444
780,-1.2269262326144463
781,-0.6043345422557033
782,-0.3589464526280818
783,-1.3866385741426546
784,-0.824734108649396
785,-1.132776185647826
786,-1.2126876735516525
787,-1.2544119489689247
788,-1.511901553818527
789,-0.8193952199419037
790,-0.7127721606314122
791,-1.1391826589127674
792,-0.9428947761777677
793,-0.7387150395894834
794,-0.8416659379534672
795,-0.34629417373134086
796,-0.7136363977545779
797,-0.7282506580185829
798,-1.312179165830869
799,-0.6575861037338252
800,-1.0104684480536257
801,0.2886634278908574
802,0.03615418104900068
803,-0.4722701736760918
804,-0.6107387011225768
805,-0.8239404835574891
806,-0.831964603355603
807,-0.8520526833674034
808,-0.5735909760425943
809,-0.5567053696659423
810,-0.24546567451115886
811,-0.3825941785024914
812,-0.2623427903353352
813,-0.9402555565251903
814,-0.9754817913204006
815,-1.1810342317971723
816,-0.429413295527481
817,-1.0500971700514805
818,-0.6131692160244324
819,-0.7021721303284929
820,-0.4831907964647781
821,-0.006672991001502001
822,-1.134765392811293
823,-0.5924064179475653
824,-0.7334600023480891
825,-0.7905871377160932
826,-0.49277835978352763
827,-1.0584282536267904
828,-0.9758770050450115
829,-0.9641791162775399
830,-0.7217677505260387
831,-0.4416392749078962
832,-0.8201251945068296
833,-0.7763653037904695
834,-0.9459994085856935
835,-0.9676586490915785
836,-1.207499549598681
837,-0.7648354874461581
838,-0.769927868630155
839,0.681787254509354
840,0.3720973743636111
841,0.36979136419701736
842,-1.5584654334149692
843,-1.3415356002687024
844,-0.6590283714473553
845,-0.8136398529818808
846,-0.6804857364299817
847,-1.2890508399017733
848,-1.1802604660051357
849,-0.9497405187333164
850,-1.3050101833897727
851,-0.8168203801046653
852,-1.2507172161521873
853,-0.9595680124073016
854,-0.9892874112143056
855,-1.2037694197146716
856,-1.2343640192334207
857,-1.4495737250146115
858,-1.2362344363288533
859,-1.0679676244101488
860,-0.719120137697938
861,-0.7190454250933707
862,-0.8449335964464395
863,-0.819144025229964
864,-1.1488189148073624
865,-0.7333528888113737
866,-1.0194294765735499
867,-0.9357580155021104
868,-1.2450846812185918
869,-0.5280865274604479
870,-0.3042207090474565
871,-0.4423411760285489
872,-0.6096022911447031
873,-0.8191299009312026
874,-0.9775237979689065
875,-1.368899146307947
876,-1.080598795399494
877,-0.10875445443974091
878,-1.0150529299795676
879,-1.5790153641490219
880,-1.4284411737452918
881,-1.5155612665066789
882,-1.0518393470919236
883,-0.4941926952792748
884,-0.8901711820049095
885,-0.9054499081705322
886,-0.9144529878303524
887,-1.2085981188725292
888,-1.182630083263736
889,-1.0123888916697752
890,-0.706819821613355
891,-1.3974294558245075
892,-1.334631673063346
893,-1.153345418183149
894,-1.707113375061317
895,-0.7515988521186191
896,-0.9794503985080675
897,-1.2567875229258352
898,-1.6438987488110377
899,-0.5721806053655963
900,-1.3080443901714787
901,-1.6892943986370892
902,-0.263076712028617
903,-1.7251392495127942
904,-0.8907628925140523
905,-1.2794456876674005
906,-1.4956603848514445
907,0.6701563787713682
908,0.7688901720894477
909,0.7839641266315787
910,-0.6926325009831408
911,-0.4360812407532222
912,-0.7332309278032711
913,-0.3919944952858012
914,-0.2590217460018859
915,-0.23139044636995454
916,-0.29323985078656256
917,-0.228807491553278
918,-0.2274787137660711
919,-0.2192068323211855
920,-0.11080767062608307
921,-1.5834680506149732
922,-0.7063703731339612
923,-1.6316866878292846
924,-1.2773097841034025
925,-0.3579779991589185
926,-0.3920903807637349
927,-0.38721381850926223
928,-0.6682711283648413
929,-0.8517395939524753
930,-0.18530235758541058
931,-1.3409040106817833
932,-1.1565749080295944
933,-0.06759416581216533
934,-1.2061575930375539
935,-0.6619230015029567
936,0.03686446032257772
937,-0.17527357918167338
938,-0.3075686491535841
939,0.21809862388219922
940,-0.7687707843912558
941,-0.646105866898826
942,0.2369523448473228
943,-1.0903288056646827
944,-1.1189417239417943
945,-0.5631709982183337
946,-0.5986442072614945
947,-0.7057014175214649
948,0.3494095695021156
949,-0.6906734951134582
950,-1.0135824649548488
951,1.7062655755049738
952,0.048356404611257765
953,-0.2710356746291306
954,-0.5999510230974703
955,-1.3918403896935634
956,-0.4405333249265199
957,-0.9866385035812993
958,-0.9668119102636066
959,-0.2603105506686837
960,-1.0617919205923048
961,-0.540528855920972
962,-0.44737726539054223
963,-0.7842681023098603
964,-0.7198830694600626
965,-0.8163136905634594
966,-1.2222717170570165
967,-1.2618167264457518
968,-0.9326367610962215
969,-0.4338924455060455
970,-0.7529327315386122
971,-0.9680619052188242
972,-1.5311557060944554
973,-0.49128933135740566
974,-0.2767559600532715
975,-1.0283509115833518
976,-0.7206449396297077
977,-1.0849755661750968
978,-0.6956816579931724
979,-1.1029605844356611
980,-0.5806723559428737
981,-0.6250658114921112
982,0.953886169450362
983,-0.3212218953441496
984,-0.8494841603206373
985,-0.42671164827679814
986,-0.20697324153683122
987,-0.35608018568737615
988,-0.6317492484038115
989,-0.44767499318707804
990,-0.49530807165594043
991,-0.9635088189343303
992,0.45268002528462037
993,-0.6865222157600088
994,-0.7424505543966445
995,-0.6898038663171095
996,-0.3738540556271512
997,-0.26429678687315455
998,-0.768903630574118
999,-1.0935211143093349
1000,0.06350479185102972
1001,-0.8979925996896552
1002,0.5994300963450693
1003,-0.9331018838880828
1004,1.4797670239522762
1005,-0.8511440118486265
1006,-0.5116517532802299
1007,-0.7526811470299114
1008,-1.2500341083923332
1009,-1.2010652964450512
1010,-1.5145906459098442
1011,-1.01489516508811
1012,-1.2531576223874041
1013,-1.275374184971005
1014,-0.8546641738207071
1015,0.4171082282302258
1016,0.20055922195384318
1017,-0.8377106624857668
1018,-0.9194274243163014
1019,-0.6342965290655334
1020,0.8268529812772961
1021,-1.5861215731493965
1022,-0.04111324583425332
1023,-0.41291626946691634
1024,0.843550099496158
1025,-0.5814557910030821
1026,-0.417426613170345
1027,-0.5162048051714823
1028,-1.2710845290900623
1029,-1.5076819185989294
1030,-0.608814889301545
1031,-1.4177320943354461
1032,-0.8003635854316927
1033,-0.203296198885943
1034,-0.6070110385118433
1035,-1.1405897664583313
1036,-0.8485960072339349
1037,-0.9186842137278189
1038,-1.4515286822686546
1039,-0.9503412084367541
1040,-0.8474421870240667
1041,-0.5630886001501211
1042,-0.3738756978392929
1043,-0.6985570901422627
1044,-0.4936098848680927
1045,-0.6405345820348707
1046,-0.0030207402008555146
1047,-0.09924082148174627
1048,0.9420679025080889
1049,0.9778713935228934
1050,0.7810477247892642
1051,-0.7640419422481115
1052,-0.8510088649435801
1053,-0.5780564601414608
1054,0.06420912073340572
1055,-0.8853083167238451
1056,-0.9837767429920391
1057,-1.2288450665043578
1058,-0.0797398164610781
1059,-1.0984696633373632
1060,-0.7444355392851301
1061,-0.43579321226698203
1062,-0.7021509137033518
1063,-0.13375974537884677
1064,-0.579829572601223
1065,-0.9106211724373217
1066,-1.4883418965277473
1067,-0.6939225645723279
1068,-1.4977096916307364
1069,-0.8704135772485797
1070,-0.3512815703063476
1071,-1.1477083061209936
1072,-1.1587216652104577
1073,-0.9386264554062228
1074,-0.6330330257803546
1075,-0.8404294841549224
1076,-0.9614602166658371
1077,-0.7916822523730623
1078,-0.7537945416211262
1079,-0.47961078743428703
1080,-0.6376355113878459
1081,0.750889282787574
1082,-1.372000359131965
1083,0.010262366901991567
1084,-0.5990362634165745
1085,-0.3210325659097093
1086,-0.43994956042635425
1087,0.03343463778043022
1088,-0.9021554697011006
1089,-1.1143050990050112
1090,-1.0083874587616855
1091,-1.1363220884905012
1092,-1.277971346666401
1093,-0.3534689992987357
1094,-0.7952327440373279
1095,-0.32471689149832306
1096,-0.5181454032422685
1097,-0.23492970343645858
1098,-0.9787309824115193
1099,0.3211520298006598
1100,-0.8695049716378103
1101,0.6180439165360766
1102,0.5961868357764
1103,-0.09001623153758566
1104,-1.050389280736345
1105,-0.33188774084989975
1106,-1.0913508036945119
1107,-1.1011394539293928
1108,-1.590405195979583
1109,-1.0010864506095873
1110,-0.629884138629284
1111,-0.8466588378413263
1112,-0.7120115955345837
1113,0.28687245007266826
1114,-0.46327756326837993
1115,-1.018998196141304
1116,-0.21781957708656233
1117,-0.5841866089245317
1118,-1.0185667262335203
1119,-1.0660422819013178
1120,-1.131288258798663
1121,-0.69850705684474
1122,-0.4228880599543599
1123,-1.519630425058183
1124,-0.18427951543845475
1125,-0.45701263758541794
1126,-1.2429757348974793
1127,-1.0250455359615651
1128,-1.0261711862337537
1129,-0.08622526759177541
1130,-0.43591090958581896
1131,0.9075614554817002
1132,-0.26233063826240227
1133,-0.2686473657259088
1134,-0.33457893433695135
1135,-0.2536859903214235
1136,-0.2018406683265479
1137,-0.24374818125645903
1138,-0.2348157421918615
1139,-0.2946545379140538
1140,-0.3021018620140041
1141,-1.3799592334662765
1142,-0.20277532114618083
1143,-1.0152445690366996
1144,-0.9091496168297251
1145,-0.36087483163475376
1146,-1.3412804451153681
1147,-0.08822947265776167
1148,0.013822714226848101
1149,-0.8891222018644906
1150,-1.0085894952375434
1151,-0.8814286797650838
1152,-0.7539478353197705
1153,-1.514825171066216
1154,-0.6824572363040127
1155,-0.39338943963255957
1156,-0.7977385757295424
1157,-0.45047219998628857
1158,-0.5526052983110245
1159,0.43913430062171954
1160,0.44865100594715657
1161,-0.699029853548901
1162,-0.8144276012757641
1163,-0.08493320365255974
1164,-0.3692535190810998
1165,-0.7210254730536776
1166,-1.0134963508686687
1167,-0.5565765046356325
1168,0.017882254485094538
1169,-0.10027454155457619
1170,-1.2472855894753807
1171,-1.4385768108658608
